userID,assessmentItemID,testId,answerCode,Timestamp,KnowledgeTag
5,A060128006,A060000128,0,2020-09-23 13:33:32,713
5,A080095001,A080000095,1,2020-09-23 21:04:33,7034
5,A080095002,A080000095,1,2020-09-23 21:06:00,8931
5,A080095003,A080000095,1,2020-09-23 21:06:55,8931
5,A080095004,A080000095,1,2020-09-23 21:08:39,8931
5,A080095005,A080000095,1,2020-09-23 21:09:53,8931
5,A080095006,A080000095,1,2020-09-23 21:14:12,8931
5,A080095007,A080000095,1,2020-09-23 21:15:22,8931
5,A080095008,A080000095,1,2020-09-23 21:16:16,8931
5,A060130001,A060000130,1,2020-09-25 08:40:33,714
5,A060130002,A060000130,1,2020-09-25 08:43:23,714
5,A060130003,A060000130,1,2020-09-25 08:44:53,714
5,A060130004,A060000130,0,2020-09-25 08:45:41,714
5,A060130006,A060000130,1,2020-09-25 08:48:16,714
5,A060130007,A060000130,0,2020-09-25 08:48:48,714
5,A060130005,A060000130,0,2020-09-25 08:50:35,714
5,A080097001,A080000097,1,2020-09-25 19:51:51,7120
5,A080097002,A080000097,1,2020-09-25 19:52:07,7120
5,A080097003,A080000097,1,2020-09-25 19:53:06,7120
5,A080097004,A080000097,1,2020-09-25 19:53:58,1117
5,A080097005,A080000097,1,2020-09-25 19:54:22,7171
5,A080097006,A080000097,1,2020-09-25 19:54:55,7171
5,A080097007,A080000097,0,2020-09-25 19:56:32,7171
5,A080097008,A080000097,1,2020-09-25 19:56:59,1120
5,A060132001,A060000132,1,2020-09-30 04:56:38,770
5,A060132002,A060000132,1,2020-09-30 04:57:01,770
5,A060132003,A060000132,1,2020-09-30 05:03:37,770
5,A060132004,A060000132,1,2020-09-30 05:10:53,770
5,A060132005,A060000132,0,2020-09-30 05:12:25,770
5,A060132006,A060000132,1,2020-09-30 05:14:35,770
5,A060132007,A060000132,0,2020-09-30 05:15:12,770
5,A060134001,A060000134,1,2020-10-07 13:14:33,10421
5,A060134002,A060000134,1,2020-10-07 13:14:43,10421
5,A060134003,A060000134,1,2020-10-07 13:14:49,10421
5,A060134004,A060000134,1,2020-10-07 13:15:04,10421
5,A060134005,A060000134,1,2020-10-07 13:15:18,10421
5,A060134006,A060000134,1,2020-10-07 13:15:42,10421
5,A060134007,A060000134,0,2020-10-07 13:16:30,10421
5,A080099001,A080000099,1,2020-10-07 20:57:11,7126
5,A080099002,A080000099,1,2020-10-07 20:57:41,7126
5,A080099003,A080000099,0,2020-10-07 21:00:54,1110
5,A080099004,A080000099,1,2020-10-07 21:01:49,7127
5,A080099005,A080000099,1,2020-10-07 21:03:16,7167
5,A080099006,A080000099,1,2020-10-07 21:04:50,7167
5,A080099007,A080000099,1,2020-10-07 21:05:32,7167
5,A080099008,A080000099,1,2020-10-07 21:06:13,7167
5,A080101001,A080000101,1,2020-10-14 20:58:02,7170
5,A080101002,A080000101,1,2020-10-14 20:59:16,7170
5,A080101003,A080000101,0,2020-10-14 21:00:27,7170
5,A080101004,A080000101,1,2020-10-14 21:03:05,7170
5,A080101005,A080000101,1,2020-10-14 21:03:12,7170
5,A080101006,A080000101,0,2020-10-14 21:03:23,7170
5,A080101007,A080000101,1,2020-10-14 21:03:51,7170
5,A080101008,A080000101,1,2020-10-14 21:04:01,7172
5,A060136005,A060000136,1,2020-10-16 12:47:42,1422
5,A060136006,A060000136,1,2020-10-16 12:47:47,1422
5,A060136001,A060000136,1,2020-10-16 12:48:02,1422
5,A060136002,A060000136,1,2020-10-16 12:48:16,1422
5,A060136003,A060000136,1,2020-10-16 12:48:49,1422
5,A060136004,A060000136,0,2020-10-16 12:49:13,1422
5,A060136007,A060000136,1,2020-10-16 12:49:31,1422
5,A060138001,A060000138,1,2020-10-16 13:26:06,10747
5,A060138002,A060000138,1,2020-10-16 13:26:16,10747
5,A060138003,A060000138,1,2020-10-16 13:26:38,10747
5,A060138004,A060000138,1,2020-10-16 13:27:43,10747
5,A060138005,A060000138,1,2020-10-16 13:28:07,10747
5,A060138006,A060000138,1,2020-10-16 13:28:28,10747
5,A060138007,A060000138,1,2020-10-16 13:29:30,10747
5,A080103001,A080000103,1,2020-10-16 21:20:46,10573
5,A080103002,A080000103,1,2020-10-16 21:21:37,9498
5,A080103003,A080000103,1,2020-10-16 21:22:00,10573
5,A080103004,A080000103,1,2020-10-16 21:22:37,10573
5,A080103005,A080000103,1,2020-10-16 21:23:20,9498
5,A080103006,A080000103,1,2020-10-16 21:23:39,10573
5,A080103007,A080000103,0,2020-10-16 21:27:50,10573
5,A080103008,A080000103,1,2020-10-16 21:28:45,10573
5,A060140001,A060000140,1,2020-10-19 06:44:12,1450
5,A060140002,A060000140,1,2020-10-19 06:44:26,1450
5,A060140003,A060000140,1,2020-10-19 06:44:41,10749
5,A060140004,A060000140,0,2020-10-19 06:45:26,1450
5,A060140005,A060000140,1,2020-10-19 06:47:01,1450
5,A060140006,A060000140,1,2020-10-19 06:47:33,1450
5,A060140007,A060000140,0,2020-10-19 06:50:38,1450
5,A080105001,A080000105,1,2020-10-22 00:45:26,1183
5,A080105002,A080000105,1,2020-10-22 00:46:00,1180
5,A080105003,A080000105,1,2020-10-22 00:46:16,1181
5,A080105004,A080000105,1,2020-10-22 00:46:41,2719
5,A080105005,A080000105,1,2020-10-22 00:47:07,1181
5,A080105006,A080000105,1,2020-10-22 00:47:34,1182
5,A080105007,A080000105,1,2020-10-22 00:47:41,1182
5,A080105008,A080000105,1,2020-10-22 00:49:59,1182
5,A080107001,A080000107,1,2020-10-24 00:13:55,1184
5,A080107002,A080000107,1,2020-10-24 00:14:37,1184
5,A080107003,A080000107,0,2020-10-24 00:15:02,1184
5,A080107004,A080000107,1,2020-10-24 00:15:09,8289
5,A080107005,A080000107,1,2020-10-24 00:15:33,8289
5,A080107008,A080000107,1,2020-10-24 00:15:34,1184
5,A080107006,A080000107,1,2020-10-24 00:15:57,1184
5,A080107007,A080000107,1,2020-10-24 00:16:20,8289
5,A010154001,A010000154,1,2020-10-26 11:46:32,7803
5,A010154002,A010000154,1,2020-10-26 11:47:43,7803
5,A010154003,A010000154,1,2020-10-26 11:48:41,7803
5,A010154004,A010000154,0,2020-10-26 11:49:28,7803
5,A080109001,A080000109,1,2020-10-29 00:08:19,8289
5,A080109002,A080000109,1,2020-10-29 00:08:47,2711
5,A080109003,A080000109,1,2020-10-29 00:24:55,8289
5,A080109004,A080000109,1,2020-10-29 00:25:20,1184
5,A080109005,A080000109,1,2020-10-29 00:26:20,8289
5,A080109006,A080000109,1,2020-10-29 00:29:18,8289
5,A080109008,A080000109,1,2020-10-29 00:30:34,1184
5,A080109007,A080000109,0,2020-10-29 00:38:39,8289
5,A080111001,A080000111,1,2020-10-31 00:37:35,8343
5,A080111002,A080000111,1,2020-10-31 00:44:46,2711
5,A080111003,A080000111,0,2020-10-31 00:47:28,2719
5,A080111004,A080000111,1,2020-10-31 00:48:22,2711
5,A080111005,A080000111,1,2020-10-31 00:51:55,2711
5,A080111006,A080000111,1,2020-10-31 01:00:12,1185
5,A080111007,A080000111,1,2020-10-31 01:04:35,2711
5,A080111008,A080000111,0,2020-10-31 01:09:01,2711
5,A080113001,A080000113,0,2020-11-04 22:56:18,1200
5,A080113002,A080000113,1,2020-11-04 22:57:08,1201
5,A080113003,A080000113,0,2020-11-04 22:58:35,1200
5,A080113004,A080000113,1,2020-11-04 22:59:18,1200
5,A080113005,A080000113,1,2020-11-04 22:59:32,1201
5,A080113006,A080000113,1,2020-11-04 23:00:37,1200
5,A080113007,A080000113,1,2020-11-04 23:01:32,1200
5,A080113008,A080000113,0,2020-11-04 23:02:14,1201
5,A080115001,A080000115,1,2020-11-06 20:39:34,2712
5,A080115002,A080000115,1,2020-11-06 20:44:10,2712
5,A080115003,A080000115,1,2020-11-06 20:45:00,2712
5,A080115004,A080000115,1,2020-11-06 20:45:13,2712
5,A080115005,A080000115,1,2020-11-06 20:49:04,2712
5,A080115006,A080000115,0,2020-11-06 20:50:42,2712
5,A080115007,A080000115,1,2020-11-06 20:51:05,2712
5,A080115008,A080000115,1,2020-11-06 20:51:18,2712
5,A080117001,A080000117,1,2020-11-12 00:59:16,9519
5,A080117002,A080000117,0,2020-11-12 01:00:58,9519
5,A080117003,A080000117,0,2020-11-12 01:01:51,10572
5,A080117004,A080000117,1,2020-11-12 01:03:33,9519
5,A080117005,A080000117,1,2020-11-12 01:03:46,9519
5,A080117006,A080000117,1,2020-11-12 01:04:46,9519
5,A080117007,A080000117,1,2020-11-12 01:05:26,10572
5,A080117008,A080000117,0,2020-11-12 01:06:37,10572
5,A080119001,A080000119,1,2020-11-13 21:45:00,1201
5,A080119002,A080000119,1,2020-11-13 21:45:07,1201
5,A080119003,A080000119,1,2020-11-13 21:45:18,1201
5,A080119004,A080000119,1,2020-11-13 21:46:07,1203
5,A080119005,A080000119,1,2020-11-13 21:46:58,1201
5,A080119006,A080000119,1,2020-11-13 21:48:08,1201
5,A080121002,A080000121,1,2020-11-19 00:07:54,1202
5,A080121001,A080000121,0,2020-11-19 00:08:06,1202
5,A080121003,A080000121,1,2020-11-19 00:09:18,1202
5,A080121004,A080000121,1,2020-11-19 00:09:42,1202
5,A080121005,A080000121,0,2020-11-19 00:10:41,1202
5,A080121006,A080000121,1,2020-11-19 00:12:05,1202
5,A080121007,A080000121,1,2020-11-19 00:12:26,1202
5,A080121008,A080000121,1,2020-11-19 00:12:38,1201
5,A080122001,A080000122,1,2020-11-26 00:17:08,1203
5,A080122002,A080000122,1,2020-11-26 00:17:46,1203
5,A080122003,A080000122,1,2020-11-26 00:19:34,1203
5,A080122004,A080000122,1,2020-11-26 00:24:22,1203
5,A080122006,A080000122,1,2020-11-26 00:24:49,1203
5,A080122005,A080000122,1,2020-11-26 00:24:49,1203
5,A080123001,A080000123,1,2020-11-27 00:25:59,2718
5,A080123002,A080000123,1,2020-11-27 00:26:09,2718
5,A080123003,A080000123,1,2020-11-27 00:26:21,2717
5,A080123004,A080000123,1,2020-11-27 00:27:16,2717
5,A080123005,A080000123,1,2020-11-27 00:27:26,2714
5,A080123006,A080000123,1,2020-11-27 00:27:56,2715
5,A080123007,A080000123,1,2020-11-27 00:28:53,2717
5,A080123008,A080000123,0,2020-11-27 00:29:49,2717
5,A080124001,A080000124,1,2020-11-28 00:02:06,2717
5,A080124002,A080000124,1,2020-11-28 00:03:34,2718
5,A080124003,A080000124,1,2020-11-28 00:04:05,2718
5,A080124004,A080000124,1,2020-11-28 00:05:23,2718
5,A080124005,A080000124,1,2020-11-28 00:10:12,2718
5,A080124006,A080000124,1,2020-11-28 00:11:02,2718
5,A080124007,A080000124,1,2020-11-28 00:11:23,2718
5,A080124008,A080000124,0,2020-11-28 00:11:54,2718
5,A080125001,A080000125,1,2020-12-01 01:15:56,8403
5,A080125002,A080000125,1,2020-12-01 01:17:42,8403
5,A080125003,A080000125,1,2020-12-01 01:20:17,8403
5,A080125004,A080000125,1,2020-12-01 01:23:02,8403
5,A080125005,A080000125,1,2020-12-01 01:23:32,8403
5,A080125006,A080000125,0,2020-12-01 01:27:47,8403
5,A080125007,A080000125,0,2020-12-01 01:28:19,8403
5,A080125008,A080000125,1,2020-12-01 01:28:22,8403
5,A080126002,A080000126,1,2020-12-01 22:50:36,2721
5,A080126003,A080000126,1,2020-12-01 22:51:26,2721
5,A080126006,A080000126,1,2020-12-01 22:57:42,2721
5,A080126007,A080000126,1,2020-12-01 23:01:44,2719
5,A080126001,A080000126,1,2020-12-01 23:01:46,2721
5,A080126004,A080000126,1,2020-12-01 23:03:05,2721
5,A080126008,A080000126,1,2020-12-01 23:03:06,2719
5,A080126005,A080000126,0,2020-12-01 23:03:38,2721
5,A080127001,A080000127,1,2020-12-02 20:44:00,2719
5,A080127002,A080000127,1,2020-12-02 20:44:29,2719
5,A080127003,A080000127,1,2020-12-02 20:45:23,2719
5,A080127004,A080000127,1,2020-12-02 20:46:30,2721
5,A080127005,A080000127,1,2020-12-02 20:47:44,2719
5,A080127006,A080000127,1,2020-12-02 20:48:33,2721
5,A080127007,A080000127,0,2020-12-02 20:53:04,2711
5,A080127008,A080000127,1,2020-12-02 20:57:27,2721
5,A080128002,A080000128,1,2020-12-03 21:53:28,8404
5,A080128003,A080000128,1,2020-12-03 21:54:03,8404
5,A080128001,A080000128,1,2020-12-03 21:54:44,8404
5,A080128004,A080000128,1,2020-12-03 21:55:18,8404
5,A080128005,A080000128,1,2020-12-03 21:56:30,8404
5,A080128006,A080000128,1,2020-12-03 21:56:47,8404
5,A080128007,A080000128,0,2020-12-03 22:00:31,8404
5,A080128008,A080000128,1,2020-12-03 22:01:33,8404
5,A080128009,A080000128,1,2020-12-03 22:01:52,8404
5,A080128010,A080000128,1,2020-12-03 22:02:33,8404
5,A080128011,A080000128,1,2020-12-03 22:02:54,8404
5,A080129003,A080000129,0,2020-12-03 22:07:34,2725
5,A080129002,A080000129,0,2020-12-03 22:16:41,2723
5,A080129001,A080000129,1,2020-12-03 22:16:41,2723
5,A080129004,A080000129,0,2020-12-03 22:18:35,2725
5,A080129005,A080000129,1,2020-12-03 22:20:03,2725
5,A080129006,A080000129,0,2020-12-03 22:21:18,2725
5,A080130001,A080000130,1,2020-12-04 21:23:12,2726
5,A080130002,A080000130,1,2020-12-04 21:24:45,2727
5,A080130003,A080000130,1,2020-12-04 21:25:04,2727
5,A080130004,A080000130,1,2020-12-04 21:25:24,9500
5,A080130005,A080000130,1,2020-12-04 21:25:47,8404
5,A080130006,A080000130,0,2020-12-04 21:25:57,9500
5,A080130007,A080000130,1,2020-12-04 21:28:57,8404
5,A080130008,A080000130,1,2020-12-04 21:28:58,8404
5,A080131001,A080000131,1,2020-12-09 00:24:26,8420
5,A080131002,A080000131,1,2020-12-09 00:25:30,8420
5,A080131003,A080000131,0,2020-12-09 00:28:18,8420
5,A080131004,A080000131,1,2020-12-09 00:29:16,8420
5,A080131005,A080000131,1,2020-12-09 00:31:10,8420
5,A080131006,A080000131,0,2020-12-09 00:31:33,8420
5,A080131007,A080000131,1,2020-12-09 00:32:38,8420
5,A080131008,A080000131,1,2020-12-09 00:33:00,8420
5,A080131009,A080000131,1,2020-12-09 00:33:25,8420
5,A080131010,A080000131,0,2020-12-09 00:33:26,8420
5,A080133001,A080000133,1,2020-12-09 00:38:32,8421
5,A080133002,A080000133,1,2020-12-09 00:39:23,8421
5,A080133003,A080000133,1,2020-12-09 00:41:11,8422
5,A080133004,A080000133,0,2020-12-09 00:42:41,8420
5,A080133005,A080000133,0,2020-12-09 00:43:28,8420
5,A080133008,A080000133,0,2020-12-09 00:43:47,8423
5,A080133006,A080000133,1,2020-12-09 00:45:14,8423
5,A080133007,A080000133,0,2020-12-09 00:45:30,8423
5,A080135001,A080000135,1,2020-12-09 21:22:40,8424
5,A080135002,A080000135,1,2020-12-09 21:22:48,8420
5,A080135003,A080000135,1,2020-12-09 21:22:57,8424
5,A080135004,A080000135,1,2020-12-09 21:23:19,8424
5,A080135005,A080000135,1,2020-12-09 21:23:40,8424
5,A080135006,A080000135,1,2020-12-09 21:24:00,8420
5,A080135007,A080000135,0,2020-12-09 21:24:14,8420
5,A080135008,A080000135,0,2020-12-09 21:25:57,8420
5,A080137001,A080000137,0,2020-12-10 23:55:24,8426
5,A080137002,A080000137,1,2020-12-11 00:00:20,8426
5,A080137003,A080000137,1,2020-12-11 00:04:34,8426
5,A080137004,A080000137,1,2020-12-11 00:05:29,8431
5,A080137005,A080000137,1,2020-12-11 00:10:20,8428
5,A080137006,A080000137,1,2020-12-11 00:10:39,8429
5,A080137007,A080000137,1,2020-12-11 00:11:04,8431
5,A080137008,A080000137,1,2020-12-11 00:14:17,8431
5,A080136001,A080000136,1,2020-12-11 01:28:35,8426
5,A080136002,A080000136,1,2020-12-11 01:29:12,8426
5,A080136003,A080000136,0,2020-12-11 01:29:13,8425
5,A080136004,A080000136,0,2020-12-11 01:29:15,8426
5,A080136005,A080000136,0,2020-12-11 01:29:17,8427
5,A080136006,A080000136,0,2020-12-11 01:29:18,8427
5,A080136007,A080000136,0,2020-12-11 01:29:20,8429
5,A080136008,A080000136,0,2020-12-11 01:29:23,8429
5,A080138001,A080000138,0,2020-12-11 22:47:38,8432
5,A080138002,A080000138,1,2020-12-11 22:47:40,8432
5,A080138003,A080000138,0,2020-12-11 22:47:44,8432
5,A080138004,A080000138,0,2020-12-11 22:47:46,8432
5,A080138005,A080000138,0,2020-12-11 22:48:00,8432
5,A080138006,A080000138,1,2020-12-11 22:48:17,8433
5,A080138008,A080000138,0,2020-12-11 22:48:28,8433
5,A080138007,A080000138,1,2020-12-11 22:48:28,8431
6,A030016001,A030000016,1,2020-03-09 10:48:28,7307
6,A030016002,A030000016,1,2020-03-09 10:48:48,7307
6,A030016003,A030000016,1,2020-03-09 10:49:45,7307
6,A030016004,A030000016,1,2020-03-09 10:51:13,7307
6,A030016005,A030000016,1,2020-03-09 10:52:47,7307
6,A030016006,A030000016,1,2020-03-09 10:54:12,7307
6,A030017001,A030000017,0,2020-03-13 09:39:13,7308
6,A030017002,A030000017,0,2020-03-13 09:39:16,7308
6,A030017003,A030000017,0,2020-03-13 09:39:18,7308
6,A030017004,A030000017,0,2020-03-13 09:39:20,7308
6,A030017005,A030000017,0,2020-03-13 09:39:22,7308
6,A030017006,A030000017,0,2020-03-13 09:39:26,7308
6,A030012001,A030000012,0,2020-03-13 09:41:18,7308
6,A030012002,A030000012,0,2020-03-13 09:41:20,7308
6,A030012003,A030000012,0,2020-03-13 09:41:24,7308
6,A030012004,A030000012,0,2020-03-13 09:41:31,7308
6,A030012005,A030000012,0,2020-03-13 09:41:39,7308
6,A030018001,A030000018,1,2020-03-16 09:50:48,7309
6,A030018002,A030000018,1,2020-03-16 09:51:54,7309
6,A030018003,A030000018,1,2020-03-16 09:52:21,7310
6,A030018004,A030000018,1,2020-03-16 09:53:03,7310
6,A030018005,A030000018,0,2020-03-16 09:53:31,7309
6,A030018006,A030000018,0,2020-03-16 09:54:11,7309
6,A030014001,A030000014,0,2020-03-18 10:47:25,7309
6,A030014002,A030000014,0,2020-03-18 10:47:29,7310
6,A030014003,A030000014,0,2020-03-18 10:47:33,7309
6,A030014004,A030000014,0,2020-03-18 10:47:35,7310
6,A030014005,A030000014,0,2020-03-18 10:47:43,7310
6,A030007001,A030000007,0,2020-03-20 11:59:35,307
6,A030007002,A030000007,0,2020-03-20 11:59:39,307
6,A030007003,A030000007,0,2020-03-20 11:59:41,307
6,A030007004,A030000007,0,2020-03-20 11:59:43,307
6,A030007005,A030000007,0,2020-03-20 11:59:52,307
6,A030007006,A030000007,0,2020-03-20 11:59:58,307
6,A030001001,A030000001,1,2020-03-20 12:04:04,307
6,A030001002,A030000001,1,2020-03-20 12:05:05,307
6,A030001003,A030000001,0,2020-03-20 12:05:19,307
6,A030001004,A030000001,0,2020-03-20 12:05:47,307
6,A030001005,A030000001,0,2020-03-20 12:05:52,307
6,A030008001,A030000008,0,2020-03-23 10:37:43,308
6,A030008002,A030000008,0,2020-03-23 10:37:48,308
6,A030008003,A030000008,0,2020-03-23 10:37:54,308
6,A030008004,A030000008,0,2020-03-23 10:38:00,308
6,A030008005,A030000008,0,2020-03-23 10:38:04,308
6,A030008006,A030000008,0,2020-03-23 10:38:10,308
6,A030003001,A030000003,0,2020-03-25 10:52:40,308
6,A030003002,A030000003,0,2020-03-25 10:52:44,308
6,A030003003,A030000003,0,2020-03-25 10:52:46,308
6,A030003004,A030000003,0,2020-03-25 10:52:47,308
6,A030003005,A030000003,0,2020-03-25 10:52:51,308
6,A030009001,A030000009,0,2020-03-30 09:44:02,309
6,A030009002,A030000009,0,2020-03-30 09:44:18,309
6,A030009003,A030000009,0,2020-03-30 09:44:57,309
6,A030009004,A030000009,0,2020-03-30 09:45:12,309
6,A030009005,A030000009,0,2020-03-30 09:47:19,309
6,A030009006,A030000009,1,2020-03-30 09:47:42,309
6,A030025001,A030000025,0,2020-04-02 09:37:35,331
6,A030025002,A030000025,1,2020-04-02 09:37:49,7321
6,A030025003,A030000025,0,2020-04-02 09:37:55,419
6,A030025004,A030000025,0,2020-04-02 09:38:51,331
6,A030025005,A030000025,0,2020-04-02 09:40:11,7321
6,A030019001,A030000019,0,2020-04-02 09:40:40,331
6,A030019002,A030000019,0,2020-04-02 09:41:36,7321
6,A030019003,A030000019,0,2020-04-02 09:42:52,419
6,A030019004,A030000019,0,2020-04-02 09:43:33,419
6,A030019005,A030000019,0,2020-04-02 09:44:09,331
6,A030026001,A030000026,0,2020-04-03 10:48:05,332
6,A030026002,A030000026,1,2020-04-03 10:48:14,332
6,A030026004,A030000026,1,2020-04-03 10:49:41,332
6,A030026005,A030000026,1,2020-04-03 10:50:02,332
6,A030027001,A030000027,1,2020-04-08 06:44:36,334
6,A030027002,A030000027,1,2020-04-08 06:45:29,334
6,A030027003,A030000027,1,2020-04-08 06:45:53,334
6,A030027005,A030000027,1,2020-04-08 06:48:23,334
6,A030033001,A030000033,1,2020-04-17 07:04:03,342
6,A030033002,A030000033,0,2020-04-17 07:04:12,342
6,A030033003,A030000033,1,2020-04-17 07:04:21,342
6,A030033004,A030000033,1,2020-04-17 07:04:28,342
6,A030033005,A030000033,0,2020-04-17 07:04:43,342
6,A030033006,A030000033,1,2020-04-17 07:05:02,346
6,A030033007,A030000033,1,2020-04-17 07:06:25,346
6,A030033008,A030000033,1,2020-04-17 07:07:18,346
6,A030033009,A030000033,1,2020-04-17 07:07:25,342
6,A030033010,A030000033,0,2020-04-17 07:07:36,346
6,A030030001,A030000030,0,2020-04-17 07:07:54,342
6,A030030002,A030000030,0,2020-04-17 07:07:56,342
6,A030030003,A030000030,0,2020-04-17 07:07:58,346
6,A030030004,A030000030,0,2020-04-17 07:07:59,346
6,A030030005,A030000030,0,2020-04-17 07:08:03,342
6,A030040001,A030000040,0,2020-04-22 08:45:06,351
6,A030040002,A030000040,0,2020-04-22 08:45:17,351
6,A030040003,A030000040,0,2020-04-22 08:45:58,7333
6,A030040004,A030000040,0,2020-04-22 08:46:03,7333
6,A030040005,A030000040,0,2020-04-22 08:46:17,7333
6,A030044001,A030000044,0,2020-04-22 08:46:44,7333
6,A030044002,A030000044,0,2020-04-22 08:46:47,7333
6,A030044003,A030000044,0,2020-04-22 08:46:52,7333
6,A030044004,A030000044,0,2020-04-22 08:47:00,7333
6,A030044005,A030000044,0,2020-04-22 08:47:03,7333
6,A030044006,A030000044,1,2020-04-22 08:47:15,7333
6,A030045001,A030000045,1,2020-04-24 06:13:29,363
6,A030045002,A030000045,1,2020-04-24 06:13:43,7334
6,A030045003,A030000045,1,2020-04-24 06:14:42,7334
6,A030045004,A030000045,1,2020-04-24 06:15:19,7334
6,A030045005,A030000045,0,2020-04-24 06:15:52,7334
6,A030038001,A030000038,1,2020-04-29 06:30:29,355
6,A030038002,A030000038,0,2020-04-29 06:30:49,355
6,A030038003,A030000038,0,2020-04-29 06:31:00,355
6,A030038004,A030000038,0,2020-04-29 06:31:10,355
6,A030038005,A030000038,0,2020-04-29 06:31:18,355
6,A030034001,A030000034,0,2020-04-29 06:31:42,355
6,A030034002,A030000034,0,2020-04-29 06:31:46,355
6,A030034003,A030000034,0,2020-04-29 06:31:49,355
6,A030034004,A030000034,0,2020-04-29 06:31:56,355
6,A030034005,A030000034,0,2020-04-29 06:32:02,355
6,A030039001,A030000039,1,2020-05-04 09:42:31,365
6,A030039002,A030000039,1,2020-05-04 09:44:38,371
6,A030039003,A030000039,1,2020-05-04 09:46:07,365
6,A030039004,A030000039,0,2020-05-04 09:46:43,371
6,A030039005,A030000039,0,2020-05-04 09:46:56,365
6,A030039006,A030000039,1,2020-05-04 09:47:37,365
6,A030039007,A030000039,0,2020-05-04 09:48:39,371
6,A030039008,A030000039,0,2020-05-04 09:48:58,371
6,A030039009,A030000039,0,2020-05-04 09:49:15,371
6,A030039010,A030000039,0,2020-05-04 09:49:45,371
6,A030039011,A030000039,0,2020-05-04 09:50:04,371
6,A030036001,A030000036,0,2020-05-05 11:47:26,365
6,A030036002,A030000036,0,2020-05-05 11:47:30,371
6,A030036003,A030000036,0,2020-05-05 11:47:53,371
6,A030036004,A030000036,1,2020-05-05 11:48:13,371
6,A030036005,A030000036,0,2020-05-05 11:48:20,371
6,A030056001,A030000056,1,2020-05-06 06:27:56,373
6,A030056002,A030000056,1,2020-05-06 06:28:31,373
6,A030056003,A030000056,0,2020-05-06 06:28:46,373
6,A030056004,A030000056,1,2020-05-06 06:29:12,373
6,A030056005,A030000056,0,2020-05-06 06:32:20,373
6,A030056006,A030000056,1,2020-05-06 06:33:03,373
6,A030046001,A030000046,0,2020-05-08 07:03:10,373
6,A030046002,A030000046,0,2020-05-08 07:03:13,373
6,A030046003,A030000046,0,2020-05-08 07:03:17,373
6,A030046004,A030000046,0,2020-05-08 07:03:21,373
6,A030046005,A030000046,0,2020-05-08 07:03:54,373
6,A030057001,A030000057,0,2020-05-11 07:34:47,405
6,A030057002,A030000057,0,2020-05-11 07:34:50,405
6,A030057003,A030000057,0,2020-05-11 07:34:52,405
6,A030057004,A030000057,0,2020-05-11 07:34:57,405
6,A030057005,A030000057,0,2020-05-11 07:35:08,405
6,A030057006,A030000057,0,2020-05-11 07:35:22,405
6,A030048001,A030000048,0,2020-05-11 07:35:44,405
6,A030048002,A030000048,0,2020-05-11 07:35:45,405
6,A030048003,A030000048,0,2020-05-11 07:35:47,405
6,A030048004,A030000048,0,2020-05-11 07:35:49,405
6,A030048005,A030000048,0,2020-05-11 07:35:56,405
6,A030058001,A030000058,0,2020-05-13 08:08:15,407
6,A030058002,A030000058,0,2020-05-13 08:08:20,407
6,A030058003,A030000058,0,2020-05-13 08:08:23,407
6,A030058004,A030000058,0,2020-05-13 08:08:26,407
6,A030058005,A030000058,0,2020-05-13 08:08:29,407
6,A030058006,A030000058,0,2020-05-13 08:08:33,407
6,A030059001,A030000059,0,2020-05-18 07:08:16,409
6,A030059002,A030000059,0,2020-05-18 07:08:24,409
6,A030059003,A030000059,0,2020-05-18 07:08:32,409
6,A030059004,A030000059,0,2020-05-18 07:08:41,409
6,A030059005,A030000059,0,2020-05-18 07:09:45,409
6,A030059006,A030000059,0,2020-05-18 07:10:10,409
6,A030052001,A030000052,0,2020-05-18 07:10:48,409
6,A030052002,A030000052,0,2020-05-18 07:10:55,409
6,A030052003,A030000052,0,2020-05-18 07:11:01,409
6,A030052004,A030000052,0,2020-05-18 07:11:33,409
6,A030052005,A030000052,0,2020-05-18 07:11:41,409
6,A030050001,A030000050,0,2020-05-19 09:08:56,407
6,A030050002,A030000050,0,2020-05-19 09:09:03,407
6,A030050003,A030000050,0,2020-05-19 09:09:08,407
6,A030050004,A030000050,0,2020-05-19 09:09:19,407
6,A030050005,A030000050,0,2020-05-19 09:09:28,407
6,A030060001,A030000060,0,2020-05-20 06:34:45,411
6,A030060002,A030000060,0,2020-05-20 06:34:50,411
6,A030060003,A030000060,0,2020-05-20 06:35:04,411
6,A030060004,A030000060,0,2020-05-20 06:35:09,411
6,A030060005,A030000060,0,2020-05-20 06:35:14,411
6,A030060006,A030000060,0,2020-05-20 06:35:24,411
6,A030054001,A030000054,0,2020-05-22 10:24:48,411
6,A030054002,A030000054,0,2020-05-22 10:25:00,411
6,A030054003,A030000054,0,2020-05-22 10:25:10,411
6,A030054004,A030000054,0,2020-05-22 10:25:18,411
6,A030054005,A030000054,0,2020-05-22 10:25:27,411
6,A030067001,A030000067,0,2020-05-25 07:23:16,417
6,A030067002,A030000067,0,2020-05-25 07:23:21,429
6,A030067003,A030000067,0,2020-05-25 07:23:24,429
6,A030067004,A030000067,0,2020-05-25 07:23:26,429
6,A030067005,A030000067,0,2020-05-25 07:23:30,429
6,A030068001,A030000068,1,2020-05-31 02:28:38,431
6,A030068002,A030000068,1,2020-05-31 02:29:29,433
